published_date;list_id;age_group;amazon_product_url;article_chapter_link;author;book_image;book_image_width;book_image_height;book_review_link;book_uri;contributor;contributor_note;created_date;description;first_chapter_link;price;primary_isbn10;primary_isbn13;publisher;rank;rank_last_week;sunday_review_link;title;updated_date;weeks_on_list
2023-02-19;1;;https://www.amazon.com/dp/125084603X?tag=NYTBSREV-20;;Elle Cosimano;https://storage.googleapis.com/du-prd/books/images/9781250846037.jpg;324;500;;nyt://book/c39dd21d-a589-5ad6-bff6-cca4b4145a6c;by Elle Cosimano;;2023-02-08 23:15:23;The third book in the Finlay Donovan series. A mob boss, a contract killer and parenthood complicate things for Finlay and Vero.;;0.00;125084603X;9781250846037;Minotaur;15;0;;FINLAY DONOVAN JUMPS THE GUN;2023-02-08 23:20:03;1
2023-02-19;2;;https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20;;Prince Harry;https://storage.googleapis.com/du-prd/books/images/9780593593806.jpg;329;500;;nyt://book/f65a1f09-ba88-56d7-8674-390729e19b89;by Prince Harry;;2023-02-08 23:15:25;The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.;;0.00;0593593804;9780593593806;Random House;1;1;;SPARE;2023-02-08 23:20:05;4
2023-02-19;2;;https://www.amazon.com/dp/0063226561?tag=NYTBSREV-20;;Pamela Anderson;https://storage.googleapis.com/du-prd/books/images/9780063226562.jpg;331;500;;nyt://book/98619bb7-9b22-53e4-8da8-b9f7e4bec0ae;by Pamela Anderson;;2023-02-08 23:15:25;The actress and activist details her childhood, rise to fame and the ways she is reclaiming the narrative of her life.;;0.00;0063226561;9780063226562;Dey Street;2;0;;LOVE, PAMELA;2023-02-08 23:20:05;1
2023-02-19;2;;https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20;;Jennette McCurdy;https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg;329;500;;nyt://book/be73b1c3-c238-5232-af55-bf70c59cb907;by Jennette McCurdy;;2023-02-08 23:15:25;The actress and filmmaker describes her eating disorders and difficult relationship with her mother.;;0.00;1982185821;9781982185824;Simon & Schuster;3;2;;I'M GLAD MY MOM DIED;2023-02-08 23:20:05;26
2023-02-19;2;;https://www.amazon.com/dp/0063247445?tag=NYTBSREV-20;;Mike Pompeo;https://storage.googleapis.com/du-prd/books/images/9780063247444.jpg;331;500;;nyt://book/ce015d0f-ea8f-5d6e-bd85-068d68dcd8a3;by Mike Pompeo;;2023-02-08 23:15:25;The former secretary of state gives his account of his time serving under President Trump, with a focus on an America First approach.;;0.00;0063247445;9780063247444;Broadside;4;3;;NEVER GIVE AN INCH;2023-02-08 23:20:05;2
2023-02-19;2;;https://www.amazon.com/dp/0593237463?tag=NYTBSREV-20;;Michelle Obama;https://storage.googleapis.com/du-prd/books/images/9780593237465.jpg;329;500;;nyt://book/0d03e9db-3692-5798-a2a6-ab16683898d9;by Michelle Obama;;2023-02-08 23:15:25;The former first lady shares personal stories and the tools she uses to deal with difficult situations.;;0.00;0593237463;9780593237465;Crown;5;4;;THE LIGHT WE CARRY;2023-02-08 23:20:05;12
2023-02-19;2;;https://www.amazon.com/dp/1250777267?tag=NYTBSREV-20;;Brad Meltzer and Josh Mensch;https://storage.googleapis.com/du-prd/books/images/9781250777263.jpg;329;500;;nyt://book/21170a27-e49d-557b-8eaa-a399832ffbe4;by Brad Meltzer and Josh Mensch;;2023-02-08 23:15:25;The story of a Nazi plot to kill President Roosevelt, Joseph Stalin and Winston Churchill.;;0.00;1250777267;9781250777263;Flatiron;6;5;;THE NAZI CONSPIRACY;2023-02-08 23:20:05;4
2023-02-19;2;;https://www.amazon.com/dp/1250284309?tag=NYTBSREV-20;;Siddharth Kara;https://storage.googleapis.com/du-prd/books/images/9781250284303.jpg;332;500;;nyt://book/ede399b4-1412-5105-a97f-12d739ec3194;by Siddharth Kara;;2023-02-08 23:15:25;An investigation into the cobalt mining practices in the Democratic Republic of Congo and the moral implications for users of many electronic devices.;;0.00;1250284309;9781250284303;St. Martin's;7;0;;COBALT RED;2023-02-08 23:20:05;1
2023-02-19;2;;https://www.amazon.com/dp/1982189495?tag=NYTBSREV-20;;Stephen A. Smith;https://storage.googleapis.com/du-prd/books/images/9781982189495.jpg;329;500;;nyt://book/eac611bd-cb3f-58f6-a9f4-306349996fa5;by Stephen A. Smith;;2023-02-08 23:15:26;The ESPN analyst recounts the highs and lows of his life and career.;;0.00;1982189495;9781982189495;Gallery/13A;8;6;;STRAIGHT SHOOTER;2023-02-08 23:20:05;3
2023-02-19;2;;https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20;;edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg;331;500;;nyt://book/a38e3654-a631-555f-92be-bb380296e141;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;2023-02-08 23:15:26;Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.;;0.00;0593230574;9780593230572;One World;9;8;;THE 1619 PROJECT;2023-02-08 23:20:05;31
2023-02-19;2;;https://www.amazon.com/dp/1250866448?tag=NYTBSREV-20;;Matthew Perry;https://storage.googleapis.com/du-prd/books/images/9781250866448.jpg;329;500;;nyt://book/04988f91-5b03-5eb4-ae17-89fda0e7051a;by Matthew Perry;;2023-02-08 23:15:26;The actor, known for playing Chandler Bing on “Friends,” shares stories from his childhood and his struggles with sobriety.;;0.00;1250866448;9781250866448;Flatiron;10;7;;FRIENDS, LOVERS, AND THE BIG TERRIBLE THING;2023-02-08 23:20:05;14
2023-02-19;2;;https://www.amazon.com/dp/0593083881?tag=NYTBSREV-20;;Gabor Maté with Daniel Maté;https://storage.googleapis.com/du-prd/books/images/9780593083888.jpg;331;500;;nyt://book/f605fd84-af73-5853-a0fd-c9ba99723f94;by Gabor Maté with Daniel Maté;;2023-02-08 23:15:26;The potential ways in which trauma and stress from modern-day living can affect our physical health.;;0.00;0593083881;9780593083888;Avery;11;11;;THE MYTH OF NORMAL;2023-02-08 23:20:05;14
2023-02-19;2;;https://www.amazon.com/dp/0525657746?tag=NYTBSREV-20;;Michelle Zauner;https://storage.googleapis.com/du-prd/books/images/9780525657743.jpg;338;500;;nyt://book/606c842e-51e5-5ec6-826f-8c9104617ab8;by Michelle Zauner;;2023-02-08 23:15:26;The daughter of a Korean mother and Jewish-American father, and leader of the indie rock project Japanese Breakfast, describes creating her own identity after losing her mother to cancer.;;0.00;0525657746;9780525657743;Knopf;12;12;;CRYING IN H MART;2023-02-08 23:20:06;66
2023-02-19;2;;https://www.amazon.com/dp/1501191055?tag=NYTBSREV-20;;Ilyon Woo;https://storage.googleapis.com/du-prd/books/images/9781501191053.jpg;331;500;;nyt://book/63a05029-23af-5d43-a316-6d7af1a9bfd3;by Ilyon Woo;;2023-02-08 23:15:26;In 1848, Ellen Craft, disguised as a disabled white man, and her husband, William, posing as that man’s slave, achieved freedom only to have to flee again.;;0.00;1501191055;9781501191053;Simon & Schuster;13;15;;MASTER SLAVE HUSBAND WIFE;2023-02-08 23:20:06;3
2023-02-19;2;;https://www.amazon.com/dp/0525521046?tag=NYTBSREV-20;;Bono;https://storage.googleapis.com/du-prd/books/images/9780525521044.jpg;338;500;;nyt://book/3cbc9603-c413-5c58-9cfc-ddba0c360ac3;by Bono;;2023-02-08 23:15:26;The lead singer of the Irish rock band U2 offers details of his life, career and activism.;;0.00;0525521046;9780525521044;Knopf;14;9;;SURRENDER;2023-02-08 23:20:06;14
2023-02-19;2;;https://www.amazon.com/dp/0553393960?tag=NYTBSREV-20;;Jon Meacham;https://storage.googleapis.com/du-prd/books/images/9780553393965.jpg;331;500;;nyt://book/4d07cdac-f733-5964-a1b1-2b8dd3079f38;by Jon Meacham;;2023-02-08 23:15:26;The Pulitzer Prize-winning biographer portrays the life of Abraham Lincoln.;;0.00;0553393960;9780553393965;Random House;15;14;;AND THERE WAS LIGHT;2023-02-08 23:20:06;16
2023-02-26;1;;https://www.amazon.com/dp/1250284082?tag=NYTBSREV-20;;J.D. Robb;https://storage.googleapis.com/du-prd/books/images/9781250284310.jpg;329;500;;nyt://book/6b16a348-c685-5a0d-827c-79f705536e8a;by J.D. Robb;;2023-02-15 23:20:22;The 56th book of the In Death series. Eve Dallas investigates the mysterious death of a well-loved star of stage and screen.;;0.00;1250284082;9781250284082;St. Martin's;1;0;;ENCORE IN DEATH;2023-02-15 23:25:04;1
2023-02-26;1;;https://www.amazon.com/dp/1984879294?tag=NYTBSREV-20;;Jojo Moyes;https://storage.googleapis.com/du-prd/books/images/9781984879295.jpg;331;500;;nyt://book/f36f1a26-ed5f-58c3-abd2-ed2fc9082ee6;by Jojo Moyes;;2023-02-15 23:20:22;Drastic changes and a pair of six-inch high Christian Louboutin red crocodile shoes shake up the lives of two women.;;0.00;1984879294;9781984879295;Pamela Dorman;2;0;;SOMEONE ELSE'S SHOES;2023-02-15 23:25:04;1
2023-02-26;1;;https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20;;Bonnie Garmus;https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg;328;500;;nyt://book/717e0ead-9782-567d-af27-d9a6cfb1856f;by Bonnie Garmus;;2023-02-15 23:20:22;A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.;;0.00;038554734X;9780385547345;Doubleday;3;1;;LESSONS IN CHEMISTRY;2023-02-15 23:25:04;40
2023-02-26;1;;https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20;;Gabrielle Zevin;https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg;329;500;;nyt://book/bc07e3e3-e917-50bb-9439-70118335f40c;by Gabrielle Zevin;;2023-02-15 23:20:22;Two friends find their partnership challenged in the world of video game design.;;0.00;0593321200;9780593321201;Knopf;4;2;;TOMORROW, AND TOMORROW, AND TOMORROW;2023-02-15 23:25:04;20
2023-02-26;1;;https://www.amazon.com/dp/0593186710?tag=NYTBSREV-20;;Ana Reyes;https://storage.googleapis.com/du-prd/books/images/9780593186718.jpg;331;500;;nyt://book/167b79e1-5981-5960-8e1f-e59f7bc6e9d2;by Ana Reyes;;2023-02-15 23:20:22;Seven years after witnessing her best friend drop dead, Maya returns to her Berkshires hometown to piece together what happened.;;0.00;0593186710;9780593186718;Dutton;5;3;;THE HOUSE IN THE PINES;2023-02-15 23:25:05;6
2023-02-26;1;;https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20;;Barbara Kingsolver;https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg;329;500;;nyt://book/dd6e4f9d-d082-552d-b888-7276a25b5aca;by Barbara Kingsolver;;2023-02-15 23:20:22;A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia.;;0.00;0063251922;9780063251922;Harper;6;4;;DEMON COPPERHEAD;2023-02-15 23:25:05;17
2023-02-26;1;;https://www.amazon.com/dp/0593243390?tag=NYTBSREV-20;;Salman Rushdie;https://storage.googleapis.com/du-prd/books/images/9780593243398.jpg;331;500;;nyt://book/993ef267-d9f0-58ab-9343-40297531a29b;by Salman Rushdie;;2023-02-15 23:20:22;After a battle in 14th-century southern India, a girl named Pampa Kampana becomes a vessel for a goddess and spends 250 years seeking to give women equal agency in a patriarchal world.;;0.00;0593243390;9780593243398;Random House;7;0;;VICTORY CITY;2023-02-15 23:25:05;1
2023-02-26;1;;https://www.amazon.com/dp/1984818384?tag=NYTBSREV-20;;Jodi Picoult and Jennifer Finney Boylan;https://storage.googleapis.com/du-prd/books/images/9781984818386.jpg;328;500;;nyt://book/8af7bc3e-8c1e-5bb1-820c-06169fac15b1;by Jodi Picoult and Jennifer Finney Boylan;;2023-02-15 23:20:22;After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush.;;0.00;1984818384;9781984818386;Ballantine;8;10;;MAD HONEY;2023-02-15 23:25:05;19
2023-02-26;1;;https://www.amazon.com/dp/0525618619?tag=NYTBSREV-20;;Jonathan Kellerman;https://storage.googleapis.com/du-prd/books/images/9780525618614.jpg;329;500;;nyt://book/adf0ebc1-11c1-5c03-a165-4fb51f41055e;by Jonathan Kellerman;;2023-02-15 23:20:22;The 38th book in the Alex Delaware series. Alex and Milo investigate the murder of a wealthy photographer.;;0.00;0525618619;9780525618614;Ballantine;9;0;;UNNATURAL HISTORY;2023-02-15 23:25:05;1
2023-02-26;1;;https://www.amazon.com/dp/0385548923?tag=NYTBSREV-20;;John Grisham;https://storage.googleapis.com/du-prd/books/images/9780385548922.jpg;329;500;;nyt://book/b59f42c0-d9d0-5535-bf4b-21e5d04d3a46;by John Grisham;;2023-02-15 23:20:22;Two childhood friends follow in their fathers’ footsteps, which puts them on opposite sides of the law.;;0.00;0385548923;9780385548922;Doubleday;10;6;;THE BOYS FROM BILOXI;2023-02-15 23:25:05;17
2023-02-26;1;;https://www.amazon.com/dp/0316404292?tag=NYTBSREV-20;;James Patterson and Mike Lupica;https://storage.googleapis.com/du-prd/books/images/9780316404297.jpg;323;500;;nyt://book/db330a2d-a426-5056-9b11-4e66e0c1406b;by James Patterson and Mike Lupica;;2023-02-15 23:20:22;After her father is murdered, Jenny Wolf becomes the head of a powerful family in California.;;0.00;0316404292;9780316404297;Little, Brown;11;7;;THE HOUSE OF WOLVES;2023-02-15 23:25:05;5
2023-02-26;1;;https://www.amazon.com/dp/1668002175?tag=NYTBSREV-20;;Stephen King;https://storage.googleapis.com/du-prd/books/images/9781668002179.jpg;329;500;;nyt://book/1c203c2d-147d-5639-8e0c-009ba6f15698;by Stephen King;;2023-02-15 23:20:23;A high school kid inherits a shed that is a portal to another world where good and evil are at war.;;0.00;1668002175;9781668002179;Scribner;12;9;;FAIRY TALE;2023-02-15 23:25:05;23
2023-02-26;1;;https://www.amazon.com/dp/1982197366?tag=NYTBSREV-20;;Sadeqa Johnson;https://storage.googleapis.com/du-prd/books/images/9781982197360.jpg;334;500;;nyt://book/23d0af56-df20-5f1d-8eeb-5064e934bf3f;by Sadeqa Johnson;;2023-02-15 23:20:23;Complications involving love, family and higher education impact the lives of two women living in the 1950s.;;0.00;1982197366;9781982197360;Simon & Schuster;13;0;;THE HOUSE OF EVE;2023-02-15 23:25:05;1
2023-02-26;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2023-02-15 23:20:23;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;14;13;;THE MIDNIGHT LIBRARY;2023-02-15 23:25:05;103
2023-02-26;1;;https://www.amazon.com/dp/1250282527?tag=NYTBSREV-20;;Jessica George;https://storage.googleapis.com/du-prd/books/images/9781250282521.jpg;329;500;;nyt://book/d9dc7556-d55b-591d-8aa8-e68f46453a6e;by Jessica George;;2023-02-15 23:20:23;Maddie, the daughter of an overbearing mother recently returned from Ghana and a father suffering from Parkinson’s, begins to build a life for herself in London.;;0.00;1250282527;9781250282521;St. Martin's;15;5;;MAAME;2023-02-15 23:25:05;2
2023-02-26;2;;https://www.amazon.com/dp/0593593804?tag=NYTBSREV-20;;Prince Harry;https://storage.googleapis.com/du-prd/books/images/9780593593806.jpg;329;500;;nyt://book/f65a1f09-ba88-56d7-8674-390729e19b89;by Prince Harry;;2023-02-15 23:20:25;The Duke of Sussex details his struggles with the royal family, loss of his mother, service in the British Army and marriage to Meghan Markle.;;0.00;0593593804;9780593593806;Random House;1;1;;SPARE;2023-02-15 23:25:08;5
2023-02-26;2;;https://www.amazon.com/dp/1982185821?tag=NYTBSREV-20;;Jennette McCurdy;https://storage.googleapis.com/du-prd/books/images/9781982185824.jpg;329;500;;nyt://book/be73b1c3-c238-5232-af55-bf70c59cb907;by Jennette McCurdy;;2023-02-15 23:20:25;The actress and filmmaker describes her eating disorders and difficult relationship with her mother.;;0.00;1982185821;9781982185824;Simon & Schuster;2;3;;I'M GLAD MY MOM DIED;2023-02-15 23:25:08;27
2023-02-26;2;;https://www.amazon.com/dp/0063226561?tag=NYTBSREV-20;;Pamela Anderson;https://storage.googleapis.com/du-prd/books/images/9780063226562.jpg;331;500;;nyt://book/98619bb7-9b22-53e4-8da8-b9f7e4bec0ae;by Pamela Anderson;;2023-02-15 23:20:25;The actress and activist details her childhood, rise to fame and the ways she is reclaiming the narrative of her life.;;0.00;0063226561;9780063226562;Dey Street;3;2;;LOVE, PAMELA;2023-02-15 23:25:08;2
2023-02-26;2;;https://www.amazon.com/dp/0593237463?tag=NYTBSREV-20;;Michelle Obama;https://storage.googleapis.com/du-prd/books/images/9780593237465.jpg;329;500;;nyt://book/0d03e9db-3692-5798-a2a6-ab16683898d9;by Michelle Obama;;2023-02-15 23:20:25;The former first lady shares personal stories and the tools she uses to deal with difficult situations.;;0.00;0593237463;9780593237465;Crown;4;5;;THE LIGHT WE CARRY;2023-02-15 23:25:08;13
2023-02-26;2;;https://www.amazon.com/dp/0063247445?tag=NYTBSREV-20;;Mike Pompeo;https://storage.googleapis.com/du-prd/books/images/9780063247444.jpg;331;500;;nyt://book/ce015d0f-ea8f-5d6e-bd85-068d68dcd8a3;by Mike Pompeo;;2023-02-15 23:20:25;The former secretary of state gives his account of his time serving under President Trump, with a focus on an America First approach.;;0.00;0063247445;9780063247444;Broadside;5;4;;NEVER GIVE AN INCH;2023-02-15 23:25:08;3
2023-02-26;2;;https://www.amazon.com/dp/1250777267?tag=NYTBSREV-20;;Brad Meltzer and Josh Mensch;https://storage.googleapis.com/du-prd/books/images/9781250777263.jpg;329;500;;nyt://book/21170a27-e49d-557b-8eaa-a399832ffbe4;by Brad Meltzer and Josh Mensch;;2023-02-15 23:20:25;The story of a Nazi plot to kill President Roosevelt, Joseph Stalin and Winston Churchill.;;0.00;1250777267;9781250777263;Flatiron;6;6;;THE NAZI CONSPIRACY;2023-02-15 23:25:08;5
2023-02-26;2;;https://www.amazon.com/dp/1668022443?tag=NYTBSREV-20;;Mark Pomerantz;https://storage.googleapis.com/du-prd/books/images/9781668022443.jpg;329;500;;nyt://book/d11fe16a-c353-5653-aafe-cf69e7a57309;by Mark Pomerantz;;2023-02-15 23:20:26;An inside account of the attempt to prosecute former President Trump for financial crimes and the Manhattan district attorney’s refusal to do so.;;0.00;1668022443;9781668022443;Simon & Schuster;7;0;;PEOPLE VS. DONALD TRUMP;2023-02-15 23:25:08;1
2023-02-26;2;;https://www.amazon.com/dp/1982199539?tag=NYTBSREV-20;;Heather Gay;https://storage.googleapis.com/du-prd/books/images/9781982199531.jpg;331;500;;nyt://book/7f23c1b8-b9b1-509a-8020-9d02b6fa18ca;by Heather Gay;;2023-02-15 23:20:26;A star of “The Real Housewives of Salt Lake City” describes leaving the Mormon Church and finding success as a businesswoman and single mother.;;0.00;1982199539;9781982199531;Gallery;8;0;;BAD MORMON;2023-02-15 23:25:08;1
2023-02-26;2;;https://www.amazon.com/dp/0593230574?tag=NYTBSREV-20;;edited  Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;https://storage.googleapis.com/du-prd/books/images/9780593230572.jpg;331;500;;nyt://book/a38e3654-a631-555f-92be-bb380296e141;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;edited by Nikole Hannah-Jones, Caitlin Roper, Ilena Silverman and Jake Silverstein;2023-02-15 23:20:26;Viewing America’s entanglement with slavery and its legacy, in essays adapted and expanded from The New York Times Magazine.;;0.00;0593230574;9780593230572;One World;9;9;;THE 1619 PROJECT;2023-02-15 23:25:08;32
2023-02-26;2;;https://www.amazon.com/dp/1982189495?tag=NYTBSREV-20;;Stephen A. Smith;https://storage.googleapis.com/du-prd/books/images/9781982189495.jpg;329;500;;nyt://book/eac611bd-cb3f-58f6-a9f4-306349996fa5;by Stephen A. Smith;;2023-02-15 23:20:26;The ESPN analyst recounts the highs and lows of his life and career.;;0.00;1982189495;9781982189495;Gallery/13A;10;8;;STRAIGHT SHOOTER;2023-02-15 23:25:08;4
2023-02-26;2;;https://www.amazon.com/dp/0063037327?tag=NYTBSREV-20;;Viola Davis;https://storage.googleapis.com/du-prd/books/images/9780063037328.jpg;331;500;;nyt://book/ffe47bbb-a766-5337-9268-4480e3c9e4b9;by Viola Davis;;2023-02-15 23:20:26;The multiple award-winning actress describes the difficulties she encountered before claiming her sense of self and achieving professional success.;;0.00;0063037327;9780063037328;HarperOne;11;0;;FINDING ME;2023-02-15 23:25:08;27
2023-02-26;2;;https://www.amazon.com/dp/1250866448?tag=NYTBSREV-20;;Matthew Perry;https://storage.googleapis.com/du-prd/books/images/9781250866448.jpg;329;500;;nyt://book/04988f91-5b03-5eb4-ae17-89fda0e7051a;by Matthew Perry;;2023-02-15 23:20:26;The actor, known for playing Chandler Bing on “Friends,” shares stories from his childhood and his struggles with sobriety.;;0.00;1250866448;9781250866448;Flatiron;12;10;;FRIENDS, LOVERS, AND THE BIG TERRIBLE THING;2023-02-15 23:25:08;15
2023-02-26;2;;https://www.amazon.com/dp/0593083881?tag=NYTBSREV-20;;Gabor Maté with Daniel Maté;https://storage.googleapis.com/du-prd/books/images/9780593083888.jpg;331;500;;nyt://book/f605fd84-af73-5853-a0fd-c9ba99723f94;by Gabor Maté with Daniel Maté;;2023-02-15 23:20:26;The potential ways in which trauma and stress from modern-day living can affect our physical health.;;0.00;0593083881;9780593083888;Avery;13;11;;THE MYTH OF NORMAL;2023-02-15 23:25:08;15
2023-02-26;2;;https://www.amazon.com/dp/0593139135?tag=NYTBSREV-20;;Matthew McConaughey;https://storage.googleapis.com/du-prd/books/images/9780593139134.jpg;392;500;;nyt://book/a13e8e1e-0fdd-5551-925b-d89690f4eb37;by Matthew McConaughey;;2023-02-15 23:20:26;The Academy Award-winning actor shares snippets from the diaries he kept over 35 years.;;0.00;0593139135;9780593139134;Crown;14;0;;GREENLIGHTS;2023-02-15 23:25:08;85
2023-02-26;2;;https://www.amazon.com/dp/1250223180?tag=NYTBSREV-20;;Bruce D. Perry and Oprah Winfrey;https://storage.googleapis.com/du-prd/books/images/9781250223180.jpg;319;500;;nyt://book/5bd45771-6d8f-5a8e-aa45-46b74262534e;by Bruce D. Perry and Oprah Winfrey;;2023-02-15 23:20:26;An approach to dealing with trauma that shifts an essential question used to investigate it.;;0.00;1250223180;9781250223180;Flatiron;15;0;;WHAT HAPPENED TO YOU?;2023-02-15 23:25:08;48
2023-03-05;1;;https://www.amazon.com/dp/038554734X?tag=NYTBSREV-20;;Bonnie Garmus;https://storage.googleapis.com/du-prd/books/images/9780385547345.jpg;328;500;;nyt://book/717e0ead-9782-567d-af27-d9a6cfb1856f;by Bonnie Garmus;;2023-02-22 23:05:23;A scientist and single mother living in California in the 1960s becomes a star on a TV cooking show.;;0.00;038554734X;9780385547345;Doubleday;1;3;;LESSONS IN CHEMISTRY;2023-02-22 23:10:16;41
2023-03-05;1;;https://www.amazon.com/dp/0593321200?tag=NYTBSREV-20;;Gabrielle Zevin;https://storage.googleapis.com/du-prd/books/images/9780593321201.jpg;329;500;;nyt://book/bc07e3e3-e917-50bb-9439-70118335f40c;by Gabrielle Zevin;;2023-02-22 23:05:23;Two friends find their partnership challenged in the world of video game design.;;0.00;0593321200;9780593321201;Knopf;2;4;;TOMORROW, AND TOMORROW, AND TOMORROW;2023-02-22 23:10:16;21
2023-03-05;1;;https://www.amazon.com/dp/1984879294?tag=NYTBSREV-20;;Jojo Moyes;https://storage.googleapis.com/du-prd/books/images/9781984879295.jpg;331;500;;nyt://book/f36f1a26-ed5f-58c3-abd2-ed2fc9082ee6;by Jojo Moyes;;2023-02-22 23:05:23;Drastic changes and a pair of six-inch high Christian Louboutin red crocodile shoes shake up the lives of two women.;;0.00;1984879294;9781984879295;Pamela Dorman;3;2;;SOMEONE ELSE'S SHOES;2023-02-22 23:10:16;2
2023-03-05;1;;https://www.amazon.com/dp/0063251922?tag=NYTBSREV-20;;Barbara Kingsolver;https://storage.googleapis.com/du-prd/books/images/9780063251922.jpg;329;500;;nyt://book/dd6e4f9d-d082-552d-b888-7276a25b5aca;by Barbara Kingsolver;;2023-02-22 23:05:23;A reimagining of Charles Dickens’s “David Copperfield” set in the mountains of southern Appalachia.;;0.00;0063251922;9780063251922;Harper;4;6;;DEMON COPPERHEAD;2023-02-22 23:10:16;18
2023-03-05;1;;https://www.amazon.com/dp/0385548923?tag=NYTBSREV-20;;John Grisham;https://storage.googleapis.com/du-prd/books/images/9780385548922.jpg;329;500;;nyt://book/b59f42c0-d9d0-5535-bf4b-21e5d04d3a46;by John Grisham;;2023-02-22 23:05:23;Two childhood friends follow in their fathers’ footsteps, which puts them on opposite sides of the law.;;0.00;0385548923;9780385548922;Doubleday;5;10;;THE BOYS FROM BILOXI;2023-02-22 23:10:16;18
2023-03-05;1;;https://www.amazon.com/dp/0593186710?tag=NYTBSREV-20;;Ana Reyes;https://storage.googleapis.com/du-prd/books/images/9780593186718.jpg;331;500;;nyt://book/167b79e1-5981-5960-8e1f-e59f7bc6e9d2;by Ana Reyes;;2023-02-22 23:05:23;Seven years after witnessing her best friend drop dead, Maya returns to her Berkshires hometown to piece together what happened.;;0.00;0593186710;9780593186718;Dutton;6;5;;THE HOUSE IN THE PINES;2023-02-22 23:10:16;7
2023-03-05;1;;https://www.amazon.com/dp/1250284082?tag=NYTBSREV-20;;J.D. Robb;https://storage.googleapis.com/du-prd/books/images/9781250284310.jpg;329;500;;nyt://book/6b16a348-c685-5a0d-827c-79f705536e8a;by J.D. Robb;;2023-02-22 23:05:23;The 56th book of the In Death series. Eve Dallas investigates the mysterious death of a well-loved star of stage and screen.;;0.00;1250284082;9781250284082;St. Martin's;7;1;;ENCORE IN DEATH;2023-02-22 23:10:17;2
2023-03-05;1;;https://www.amazon.com/dp/1668002175?tag=NYTBSREV-20;;Stephen King;https://storage.googleapis.com/du-prd/books/images/9781668002179.jpg;329;500;;nyt://book/1c203c2d-147d-5639-8e0c-009ba6f15698;by Stephen King;;2023-02-22 23:05:23;A high school kid inherits a shed that is a portal to another world where good and evil are at war.;;0.00;1668002175;9781668002179;Scribner;8;12;;FAIRY TALE;2023-02-22 23:10:17;24
2023-03-05;1;;https://www.amazon.com/dp/1984818384?tag=NYTBSREV-20;;Jodi Picoult and Jennifer Finney Boylan;https://storage.googleapis.com/du-prd/books/images/9781984818386.jpg;328;500;;nyt://book/8af7bc3e-8c1e-5bb1-820c-06169fac15b1;by Jodi Picoult and Jennifer Finney Boylan;;2023-02-22 23:05:23;After returning to her hometown, Olivia McAfee’s son gets accused of killing his crush.;;0.00;1984818384;9781984818386;Ballantine;9;8;;MAD HONEY;2023-02-22 23:10:17;20
2023-03-05;1;;https://www.amazon.com/dp/0525559477?tag=NYTBSREV-20;;Matt Haig;https://storage.googleapis.com/du-prd/books/images/9780525559474.jpg;331;500;;nyt://book/60d0ee2d-3d05-50c9-a484-050d17a2308e;by Matt Haig;;2023-02-22 23:05:24;Nora Seed finds a library beyond the edge of the universe that contains books with multiple possibilities of the lives one could have lived.;;0.00;0525559477;9780525559474;Viking;10;14;;THE MIDNIGHT LIBRARY;2023-02-22 23:10:17;104
2023-03-05;1;;https://www.amazon.com/dp/0316404292?tag=NYTBSREV-20;;James Patterson and Mike Lupica;https://storage.googleapis.com/du-prd/books/images/9780316404297.jpg;323;500;;nyt://book/db330a2d-a426-5056-9b11-4e66e0c1406b;by James Patterson and Mike Lupica;;2023-02-22 23:05:24;After her father is murdered, Jenny Wolf becomes the head of a powerful family in California.;;0.00;0316404292;9780316404297;Little, Brown;11;11;;THE HOUSE OF WOLVES;2023-02-22 23:10:17;6
